comment,sentiment_score
其实吧原作就是一爱情故事硬要扯成科幻片两面不讨好,0.983659303
鹿晗是男的还是女的，我就想知道,0.656035603
lh这发型我是真的忍不住想吐槽,0.550248496
咱也不知道咱也不敢问,0.057846249
凭啥要挨他的骂啊，那些人不喜欢就不看呗，谁又比谁高一等吗？他可以不认同我的喜好，但他没资格骂我到喜好。这点我们就比他素质高。他还跟人谈素质，他有个球的素质。//,9.17786E-05
所有人都出来道歉的话，票房可能会增加,0.428595501
权//,0.252399269
别说电影了，光看到某人那个头型都作呕。,0.322418644
导演，编剧，演员都有责任感，没一个可以说自己没有责任，烂片就是烂片，但是我想说演员没有演技是最可怕的，演得什么鬼，看着就出戏，都代入不了，看电影的都是真爱粉，不然怎么看的下去,0.993713725
那么您是想表达什么呢？,0.656162265
电影不好编剧和导演是最大的责任承担体,0.167816699
鹿晗的演技真的是太尴尬了。。,0.363448325
还好没去看哈哈哈,0.892075411
真有这么烂？,0.170195446
本身电影好看与不好看和导演编剧就有很大的联系呀很多人都因为鹿晗的原因然后再去黑这部电影我觉得真的没必要呀,0.988508885
向往的生活上不是说准备了好多年吗,0.877074628
道歉有啥用？,0.013883301
鹿姐姐今天好美,0.962811889
怎么说呢定位吧……既然是几年前的定位爱情片科幻元素那也许没那么差……那就不要跟风宣传中国科幻巨作了这样评分标准就不一样了,0.303439201
你这意思就是怪演员喽？什么狗屁逻辑！！！,0.681840787
图八真的是,0.792015536
是吧,0.526232782
博眼球,0.360076715
导演和编剧都出来道歉了，通过这部电影，知道观众不好糊弄了，观众就是衣食父母，就像李雪健老师说的，观众最珍贵！你拍不出好电影，对不起，就不买账！也别找各种理由！,0.954844954
没鹿晗我会去看，有鹿晗，你送我票我都不去,0.184731293
选演员就出了问题,0.965393577
现在小妞电影后继无人，滕导你有不可推卸的责任！！！,0.491434448
整体剧情不行为了特效而特效，鹿晗演技没那么好也不差一般般，换吴京这样的演技来演也是一个“烂片”,0.281293827
他的道歉也不过是为了笼络被他气跑的书粉罢了，一边道歉一边说退网一边还删评，风头过了照样恰烂钱，我们不过都是罂粟花吧,0.003668274
不懂,0.366409498
江南的好ip干嘛要卖呢,0.426003718
继续秀,0.875
难道不是吗？,0.148647382
只是看了下介绍，我瞬间想到了小时候看的太空堡垒,0.990503119
各方面都差了所以才会这个后果，特别是细节剧情方面很奇怪,0.475592435
当然啊，剧本就是最大的问题，导演问题也很大，你以为呢，还没到演员这好吗,0.994632152
一成不变造型，我看到他只会感觉这是鹿晗，不是角色,0.912408422
别着急阿有台风过两天安排,0.161302791
我就是因为对鹿晗没有偏见，我不是鹿晗的粉丝我看到了预告片对他有期待才去看的电影。结果呢？太失望了，流量和演员还是有区别的,0.912319624
片子本来就烂啊……,0.697906332
f**k，老贼明着鸽龙族,0.506978162
导演太想赚钱了,0.831935058
是，但不全是。,0.371675366
我是冲着外星人和战争去看的,0.887753385
别说了，再说就是炒作了。拉低好感度,0.016046896
都什么鬼，电影拍得好不好原作者道个毛线歉，看不懂这波操作几个意思,0.921499351
我没有不喜欢就是无感,0.611858012
都有责任因为剧本实在太水了,0.104345814
服,0.251256281
滕华涛导演选角能力真不错，结局会和失恋33天一样吗？全局覆没？,0.999785864
emmm当时看的时候确实觉得不是很好看，但我觉得很大原因不在演员，感觉在于剧情，我没看过原著，只是单纯的觉得电影的剧情太薄弱了感觉支撑不起整个片子...,0.999978909
感觉主创自己都超级难过和抱歉了……,0.342584218
不是导演是啥？,0.575567644
没看的就不说了,0.175985172
看过原著，觉得还行吧。,0.805628642
导演道歉可以接受，原著作者道歉什么操作？！合着没上银幕之前你对自己作品心里没数嘛,0.07978389
不是,0.369391091
毕竟也是人家一份心血，虽然不是很好，但是有在努力呀，加油??,0.998097748
还没有来得及看呢,0.831637287
江南:我又有理由停更了,0.499463477
用心做好，批评是动力,0.729376091
电影垃圾关作者什么事就像你用好的菜作出难吃的饭怪菜了？,0.043373053
导演、编剧、演员我不清楚，但是江南的文笔没得说，喷谁都可以忍，但是江南真的是躺枪，但是身为原著粉还是有些失望的，上一次这么失望还是看斗破苍穹的时候……,0.664407283
现在的江南只是个商人,0.767501278
片子烂，跟原著小说关系不大，主要是编剧、导演和投资方是主要责任，是认真拍剧，还是抱大腿蹭流量，这决定了影片的好坏。演员也有小部分责任，好的演员可以给影片加分，演技一般的演员不增分不减分，演技不好的演员会让影片减分,0.999853999
我们只支持好电影不管哪种题材；我们只喜欢会演戏的人并不是因为他是谁。当年张翰那么招黑，他演的战狼2也没有人去喷。,0.833369029
就这种剧情，换吴京都挽留不行好吗？台词非常尬！！,0.926805895
营销狗别带节奏了，东西都好就一个演员能有多大影响？何况女主还是影后呢。,0.997576613
为什么都跑出来道歉，有什么可道歉的呢？反正你们拍的烂，我们也不会再去看，后果都是你们自己承担，完全没必要道歉啊，搞得自己仿佛很委屈的模样，好好打磨剧本别再拍烂电影比什么都强。,0.032835257
自己拍得不好演得不好票房评分不好，现在为什么总感觉是观众错了你们委屈？？还怪我们用有色眼镜看人？,0.037812891
一看主演就觉得这部戏是烂片了,0.946268412
真的没必要道歉，对观众太惯着了！做你自己的事，无愧于心就好，真的不用道歉，而且有的真的是为黑而黑,0.955756955
某些粉丝敢骂江南试试看给他整抑郁了又不填坑看书粉不neng死你们,0.282594018
导演肯定有锅，原作不是编剧吗？？？,0.290459626
我觉得特别好只是不不符合大众审美吧有什么可道歉的,0.074226956
第一次看一部电影靠道歉作运营推广的,0.683835251
这个营销手段可以啊，看着吧，他们道完歉之后票房会飞速提升。,0.966937119
我还没去看闺蜜去看了让我等网上出了再看,0.791959779
而且说实话，上海堡垒确实是不好看，但是不至于不堪到被称为烂片王，个人认为如果剧情能够像原著一样让人感动，这部电影完全可以变成好片,0.995688387
难道是主演的问题吗？剧本是主演写的吗？特效是主演做的吗？为什么要用滤镜看人？,0.967632536
好像陈小纭他们俩好像,0.705350739
我不管我就喜欢鹿晗,0.653547233
特效和演员都挺好的，剧情稍微有点不太好吧。对于烂片的说法只能说三人成虎,0.670844358
应该反思为什么能评到3.几分……,0.607816788
江南这波真滴冤，小说可没有这么烂,0.534232916
就是有群人骂的太狠了，拍个电影又没犯法，感觉祖坟都快被挖了。,0.017155861
我觉得没啥好说的，大众不喜欢鹿晗这种的小鲜肉不是一天两天了，恰逢他又是男主角电影还是烂片，他就算没错也得接受错误主动道歉，现实已经证明没有演技的流量小鲜肉真不太适合电影这个产业，粉丝再多也买不来票房！电影是服务于大众的而不是小批人，还想着像前几年那样鲜肉随便一拍就能圈钱是别想了,0.618412219
为数不多看演员表就知道是烂片的电影,0.953492141
综艺的钱少了退出大不了找个钱多,0.101758837
吐槽的是整个国内电影大环境。邻居日本韩国先后拍出小偷家族和寄生虫，我们还在拍好莱坞二十年前玩剩下的大战外星人地球保卫战,0.999318882
搞不懂。女兵吗,0.143333949
看了前几百条评论...原来，有钱真的可以为所欲为...,0.46930955
江南出来挨打！,0.712298452
很铁血铮铮的刘海军人，,0.991305718
这波洗的很清新脱俗啊,0.874286074
鹿晗的头发有点出戏啊，真不知道说啥了。当吴亦凡拍唐僧的时候可是剃了头的，现在没让鹿晗剃头就稍稍剪一下都不行吗？都有责任,0.929566779
这就道歉了？骨气呢？这才第几天？给宣发的钱都拿去喂狗了？,0.028508167
感觉它有点天人衰相了,0.810551238
图片里的舒淇都比男主角，更man更英武,0.908020739
我不是不喜欢鹿晗，以前看跑男还是挺爱看他的，不过为啥这个电影这么难看，都有责任吧，确实是谁也别推卸了。,0.009243011
给各位饭圈少女们提个醒，饭圈饭圈还是个圈子，想要摆上台面接受大众的审评，先把自己饭圈的恶臭去一去，不要太高傲，没有人要为你们任性买单，也没有人有义务为你们爱豆的成长买单，电影是大众娱乐，今天喂的屎，明天会原封不动的喷到你们脸上，公主病还撒到社会上来了。,0.108824111
找鲜肉就不要想着有好口碑，因为你这部片子的受众就是那些粉丝而已，路人早已反感鲜肉经济,0.4059204
鹿晗就是个太监,0.276646866
因为作者恰了烂钱，买个人设表明还是有点自责，,0.272563136
中国军人是这个发型？？你去看看中国那个部队里的军人是这个发型的？？我没看过这个电影，但是这个海报我看到就不想看，能不能有点军人的血性,0.003615003
你这话有所指啊，有啥不懂的？难道电影烂全是流量的错？,0.070234673
流量艺人的通病。没演技就别演行吗谢谢。,0.645986927
因为有鹿晗演硬汉…………战场都还化着美妆,0.802413808
好像没见过鹿晗寸头啊）,0.135170011
那些粉丝嚷嚷着不晒票根就不配喷的不好意思我就是不会为你家哥哥花一分钱激将法没用的而且我还要喷烂片等过两天网上有了我看完还要来再喷一遍你能拿我怎么样呢？,0.002899382
擦，89两张图恶心到我了,0.029075681
用道歉宣传电影，占用网络资源，还时时处于热搜，也是无语了,0.25905488
好娘啊,0.857251463
这个宣传照是认真的吗？军人可以齐刘海,0.602406551
到处都是一群没看过的人尬黑，其实这部剧最主要的原因就是没剧情，特效都快有一个半小时了，应该改名上海特效,0.156023462
主要选角出现了问题，为了流量，选了个娘们唧唧的，观众能买账吗？,0.780620895
兄弟们在热搜看的都差不多知道是烂片就别去看了省的给供了票房还觉得花钱不值得票房就让粉丝们去刷去吧其他人歇歇吧别趟这趟浑水了,0.034412183
没看过，本来想去看的……这一波波道歉吓得我都不敢看了,0.078819755
说实话会议说英语这个确实,0.17574115
图八是女主吗,0.93968052
图8小姐姐是谁,0.773787546
想拍好作品，还是请专业演员吧,0.965242651
我觉得鹿晗演技没问题,0.666483209
还是找演技好一点的演员吧,0.990043155
鹿晗就是个恶心的东西，丑化中国军人,0.190056037
一直就觉得鹿晗没什么演技，还是老老实实的做明星，而不是去做演员，尴尬的要死,0.816262991
图中四五六的小姐姐好好看啊,0.933947563
那个谁连控评的粉丝都没有么？,0.713368447
其实鹿晗演技还是可以的，我第一次接触这人是在电梯里，屏幕的动态广告就是他拍的肯德基还是金拱门的忘了，不过没声音。当时我就觉得这姑娘皮肤还行，不过怎么那么痞啊。后来在电视上看到了有声版本，惊呆了我了，这居然是个男的？？我才发现他这个演技可以啊，演女人演的太像了。,0.895401622
鹿晗真的越来越女性化，看不出一丝演技,0.919008459
不是任何的粉丝，剧情设定有问题，主角光环严重到不合理，特效一般，这是创作方的问题，开头好多口型对不上，不知道是演员还是后期配音的问题，演员演的比较稚嫩，非科班，只能说凑合。,0.999537221
九州缥缈录忘不了，还不是昊然哥哥演技和老戏骨演技顶着，剧情真的乱,0.999931539
30岁了还在留这种不男不女的头发，神特么图八,0.493709956
个,0.526232782
接不接受又能如何？电影已经拍完了！搂钱的继续搂钱，写书的继续写书，生活的继续生活，我能说不接受吗？肯定有人跳出来说：“你算老几啊？”我只想说我只是一个书粉而已！,0.675946627
原著粉嫌弃剧情改动太大看电影的嫌弃造型嫌弃剧情是不是可以理解原著也没好到哪里,0.971978691
江南,0.733333333
。？如果真的觉得不好。何必拍他。？拍出来又要骂。你们真是闲。,0.20906767
感觉国产科幻刚起步，可能方向走错会有的，看了一下也没说的这么差吧。希望导演作者吸取经验扛住压力，期待做出新的翻盘做品吧。,0.999363159
喜欢鹿晗6年了，当然，是因为鹿晗去看的《上海堡垒》，说实话，非常的失望，剧情完全没看懂，一上来就是各种打，打的乱七八糟，但是特效做的还是真的不错的，总之其实是很失望吧...我一看完这部电影就很我姐妹说：鹿晗又要被黑被骂了，不知道鹿晗为什么要接这部电影...果然..,0.36912095
这锃光瓦亮二比小刘海，看见就烦,0.964217918
不发表言论但买赞skrma,0.846458016
上映期间，他的粉丝真的很卖力了...,0.394423251
爱咋评分咋评。各位随意。别人身攻击就行。,0.865594802
图8看小图我真的以为是哪个女演员,0.983898344
一个敢写，一个敢拍，一个敢演。,0.098085549
怎么感觉鹿晗的脸变形了,0.118821317
来自知友的俗气热评：一坨屎突然出现在地板上？，你会觉得恶心，但如果一坨屎均匀地涂抹在地板上，抹得匀匀实实，诶，反而没觉得有多难受了，不过臭还是那么臭，,3.2566E-06
拐弯抹角啥意思，明说不行？,0.482402202
是，谁演都救不了这个bug满天的,0.535856369
对不起啊我们说的是哥哥演技进步了相比以前好了一点没有什么意思不要讨厌我们哥哥啊谢谢,0.999591094
总要有人背锅，总不能让流量背锅,0.581567279
真不是黑，第八张我以为是个女的…,0.16389782
说实话，要是把鹿晗换成其他演员，绝对不一样，导演选人是最大失败。,0.640837851
长得跟车晓挺像的,0.981846047
鹿晗脸是崩了吗,0.174587541
woc，图9是不是P的太过了，太娘了受不了...鸡皮疙瘩,0.011044472
话说鹿晗粉丝这么多，没有粉丝去买单下吗？天天看到鹿晗粉丝在微博洗白，为啥不实际去抬抬票房。,0.000667145
我感觉后期配音不行，都对不上，特效做到这份上挺好的呀，都有责任，没必要像网上那样针对鹿晗，个人观点,0.313962838
:回复,0.158273381
鹿晗头发太长了,0.331181042
换着其他影帝影后来演也一样！制作上面确实很多不如人意的地方，可是也没有你们说的那么烂啦……电影院可乐那么好喝爆米花那么好吃空调又足，你就是花张电影票的怎么了？就问你怎么了？,0.019190865
原作是真的好看,0.953059847
为什么非要把锅让鹿晗背？？,0.17923512
导演第一责任方,0.398188681
会亏钱么…,0.494787581
这部电影最关键的问题是主题方向就不是科幻电影类型，硬要说的话可能是披着科幻的言情恋爱偶像剧，如果去掉特效去掉科幻，换张皮换个结局完全可以作为偶像剧来演，而且特效太落后，就不说配音和口型对不上还有演员出奇尬的演技。可能对于鹿晗粉来说这部电影就是冲着鹿晗去的，但对于路人来说，不推荐,1
希望大家回归电影本身吧，别跟着舆论带动满满的恶意,0.967180135
这电影是准备靠道歉火起来么，搞得我都想买票看看电影到底有多烂呢,0.102574789
这一波我不喷什么鹿晗什么演员，因为就算换了，一样烂,0.032278953
还有人记得当时鹿晗和关晓彤公布恋情时的一个瓜吗？据说是鹿晗在拍电影，第二天就要和大前辈舒淇对戏了，结果自己还打游戏打到凌晨3点。如果这种态度是真的，那我觉得他是真的不适合做演员。,0.149439593
为什么打扮得跟个女生一样,0.150108623
最可怕的是这种全是鹿晗粉丝觉得电影好，没了鹿晗舒淇估计有多少好评还不一定了呢,0.454539254
如果说演员有责任倒不如说是导演的责任,0.562377416
肯定负责任啊,0.089180797
演员态度鹿晗拍戏期间每天玩十几把游戏,0.930140539
鹿晗真的不好看了哎,0.598324611
为什么原作者要道歉,0.51359669
的确是因为鹿晗买的票，首映那天顶着台风去看了，在我看来难道这个剧情没有什么逻辑可言的电影换个主演就好看了？鹿晗的演技虽然不说多好但是也没说差到什么样吧，他能凭借一己之力就把电影评分拉到这么低么？主演换成戏骨的确可能会加分，但是哪个男演员能拯救这个没头没尾全程看得我莫名其妙的剧情？,0.992971673
这个姑娘是谁，真好看,0.900238198
还没看，不过看了一些影评和网友评论，感觉应该就是期望越大失望就越大吧,0.079578454
我想知道选演员的时候导演是怎么想的,0.985034488
感觉有人在故意黑哦，不管怎样，这个评分确实低了，不是谁的粉丝，只是看过了摸着良心说的。,0.069080259
道歉干嘛？不就是圈钱不成功的案例嘛！道歉有用的话，要警察干嘛！,0.000765611
《上海堡垒》主线是言情，这原著都没看过还是看了看不懂？这智商能跑来恰烂钱恰快钱？道歉只口不提自己的问题，一口一个中国科幻，要我说的话，导演和科幻八竿子打不着哈，别多想。,0.410860308
粉丝都被骂笑了,0.839440463
排片率也不高,0.308428535
那个新型机，导演他真以为是飞机,0.923343075
可能是科幻电影不配拥有爱情吧，爱情和科幻搅在一起就成了烂片,0.99925767
我一看这主角就真不想看，白瞎舒淇了,0.690801943
各打50大板,0.443512831
鹿晗可以置身事外吗？???,0.751872808
是，江南越来越菜了,0.660894179
这个电影怎么了，为什么大家都在讨论，我还没看诶,0.835988456
好看就看，不好看就不看，电影不是观众拿钱拍的，无需对观众道歉。我没看是因为不太喜欢其中的某个演员,0.996937833
鹿晗演技和屎一样面瘫把,0.740889246
主要是不喜欢鹿晗这个人才没去看,0.477435328
可能就是因为请了流量,0.267042364
问题就是原著不烂，原著要是烂的一批这个电影不可能挨骂,0.079649495
鹿晗不愿意剪短发就注定了这次失败，导演投资方心真大,0.994890112
老是找小鲜肉毁剧,0.523450901
军人就不能剪个平头么,0.17609091
中国科幻作家那么多，偏偏选了个不是写科幻的。。。。拍了科幻电影。。。后来科幻世界不追的原因也是因为太多的脑残文加了个未来背景就变成科幻了。啥玩意啊,0.999797901
第八张图没点开之前我以为是个妹子,0.074950384
反正不管有lh就不看,0.185515775
香港不了解内陆的安宁，就跟我们不了解香港的黑暗一样,0.956040234
就歌手就请好好唱歌，演员就请好好演戏，术业有专攻，现在好多都是歌没唱好几首，综艺拍戏一大堆，工作后其实并不太为明星效应买单，选电影还是看喜好。,0.999327777
整个剧组都烂,0.212654166
这是鹿姐姐么，这么美腻。,0.714217424
看不出来鹿晗到底。。。哪里。。。shuai了,0.27851438
天后面两张男的女的。。。真心无法get到棒子流这种男不男女不女的打造,0.731696539
找您的意思，应该是谁的原因呢？剧情干瘪，人物平面化，不立体，场景设计毫无创意……这些难道不是导演和编剧的责任吗？,0.97920606
看到鹿晗的头发就很出戏真的,0.510106745
别的不说，但上海堡垒原著小说是我的白月光！,0.598795507
图八确定发出来不是黑他的？？？小图看起来就是个小姐姐鸭,0.099592267
你们是想被骂了？,0.518029791
戴帽子的女生挺漂亮阿,0.99792803
第一次觉得剧本拖住了鹿晗表演的后腿。,0.512617861
中国电影迷在看了那么多年屎一样的电影以后，终于有了基本的鉴赏素质。那种搞个当红小鲜肉加上一点大场面，穿插一点狗血爱情就能收割一大波票房的日子一去不复返了。个人以为，这是好事。,0.999900596
你的一个电影就要有剧情，没有剧情也就算了，你的人物必须要符合形象吧。我真的看到鹿晗的头发，就想把它剪成板寸头。,0.958174686
鹿晗演技没有问题，跟风黑人身攻击太过分了吧,0.529013505
图八真的是……,0.858119666
有没有人觉得这个剧情好熟悉！一开始,0.904677686
想哭惨博同情还是掩盖不了你们拿观众当水鱼圈钱的恶心初衷,0.893674243
我觉得无关个人，主要是好莱坞大片已经把科幻拍到极致了，所以国内科幻的，除了口碑非常好的，否则票房会远低于国内强项电影,0.987931321
剧本问题，演员只是按照导演要求去做，演员有什么错？凭什么让演员背锅，再说了一群柠檬精电影刚一出来连看都不看直接瞎扯，真是吃柠檬长大的？？,0.999999986
导演对选角色有严重的不可推卸的责任，鹿晗根本不适合演反抗外星人的地球反抗军，参考这么多电影，韩国的小鲜肉都是从各种高校电影里面演过来的。,0.99755774
有鹿晗，比属烂片，除了粉丝谁会想去看鹿大妈演军人啊，真是搞笑,0.054774046
扯大旗非得说科幻电影,0.724240421
要是口碑烂票房高，他们会道歉？？,0.171229711
演员选的不对是主要原因为啥要用鹿晗？？？,0.021366496
我没看啊，所以也没法评论,0.043744352
某演员六千万粉丝，一人一票也票房都能18亿啊，可是加上江南粉票房才一亿多呀，我觉得投资方也是这么想的,0.998465559
首先写科幻也要有一定的科学依据，不是瞎写，不懂的，可以去请教那些科研人才，写的剧本，不要让人觉得就是瞎想，至少不能太离谱了！可能觉得大家的钱这么好赚，至少我看国内电影好像大多都这样，除了部分优秀电影，其他大多都是浑水摸鱼，娱乐大众！很期待国内电影发展，期待国内电影走向全世界！,0.999999926
男主比女主还美这是什么奇怪的剧,0.998019985
一个电影的成功首先要一个好的剧本。再到选人等等之类的,0.9203864
最主要是选错主角了，选了一男不男女不女的，你会带你家孩子去看吗？,0.989840005
不是每个偶像都能当演员的,0.986087083
是吗,0.526232782
接下来演员也要道歉了,0.538465599
舒淇也过时了没号召力啦，找她的人后悔了吧,0.072471749
其实就是为了博同情，挽救一下,0.906772726
微博道歉有什么用，要真道歉，开个道歉会，请上相关剧组工作人员，演员。真诚一些。,0.060169441
鹿晗能不能改变一下你的发型？娘的不是一般的娘,0.887352414
害，其实都有问题的，这片子评分人那么多却没票房,0.466470417
鹿晗这打扮真像女的,0.357644649
所以一味的求流量，不考虑演员和角色是否符合，导演组确实有很大的责任,0.999390817
好好的科幻，玩什么爱情，脑子有病,0.926146049
我看了电影，确实不行，鹿晗看着也难受。不是有句话吗，什么雪崩，没有一片雪花是无辜的，一个道理。,0.035029978
我知道，你就想说鹿晗。,0.358133375
看预告挺好的啊，比那个啥好,0.934839693
是鹿晗,0.473767218
电影好不好看，仁者见仁智者见智，导演、原著、演员都不需要出来道歉的，那些要求导演还有主演出来道歉的我真的觉得很过分，你们去餐厅吃饭吃到你认为味道不好不好吃的菜会要求餐厅老板还有厨师出来道歉吗？去一个旅游区游玩你认为不好玩会让导游甚至景区管理者出来道歉吗？没必要咄咄逼人,0.002691214
可以下线了,0.542102082
人家没谈恋爱的时候各种捧，现在呢各种黑真是不明白你们！,0.550391065
图五看着像个女生，图六感觉像个男生,0.644645471
还不如我的迪迦奥特曼好看,0.615518954
前期吹得太高后面本来就不是什么很好的片子落差之下反而踩得更深前面低调后面再陆续宣传一下根本也不至于这样惨剧本那么粗糙还是想得太简单觉得有流量在差也不会差到哪里去不赔稳赚结果大家不买账摔了个大跟头,0.024039362
感觉lh都比不上旁边两个女的man,0.379286842
他那是阴阳怪气，没看出来有道歉的意思,0.210776458
道歉这招真的见识到了,0.511168838
电影怎么样都无所谓了，我是来看笑话的,0.376288365
说实话，看到LH，就没有兴趣看了,0.496904464
你就说第八张图到底是男的女的吧,0.286993937
一言难尽,0.5
选角不合适吧,0.637652556
容我说一句lh真滴娘,0.597206617
我要挺住，不管接下来有什么操作，都不去看。,0.235881768
我坚持认为把某主演换了感觉都会不一样,0.424857158
我想把他的头发剪了,0.445227692
娘们唧唧的,0.759097036
蹭热度呗,0.600079905
反正锅都是鹿晗背,0.270615998
娘们唧唧的样子,0.838198306
不好意思在向往的生活里我宣传我就觉得不好看，,0.777665568
第一烂片2019,0.18038702
请个实力派会不会好点,0.117808057
男主角太娘了!,0.801826201
坐着的是男人女人？,0.798506576
还好请了个流量明显不然哈哈,0.115986463
演员选错了…,0.957679617
找个娘们演男主，我也是服了！,0.218135936
这姑娘长得不错,0.964311901
六个字解释一切：丑男们的偏见,0.453553198
营销操作,0.398814003
想鹿晗怎么可以演军人，哪里来的阳刚之气,0.333860798
别道歉了下架吧,0.027812709
我就猜测下哦你们说江南到底是不是原著作者真的是吗还是有写手来着为啥拍出来的几部都跟原著差的简直了真的作者是很懂这些本书想表达的中心思想的他……反差萌吗？,0.414848916
用不着致歉吧，毕竟大部分人也没去看过，没有影响到我们。,0.303732683
是的！剧本写的很烂！根本没把一个故事讲好！导演拍的更烂！演员演技反而在其次了！,0.992410445
123,0.5
关原作者没关系吧导的烂都连累？,0.633786922
看着主演都没兴趣去看,0.745366428
特效还是不错的，算得上巨作，主角演技方面虽然说不上特别出色，但也还是过得去的，建议大家都去电影院看完再下结论，毕竟冤枉钱不能我一个人出[/发怒],0.990431248
是谁对这部戏抱有那么大期望的？这戏有什么特别值得关注的点吗？烂片就烂片，每年出的烂片多了，怎么这部戏会造成这么大影响？,0.998346004
珍爱生命，远离烂片,0.514596255
直说了吧，鹿晗这种流量并不符合广大男性同胞和二十岁以上女性的审美。粉丝们把他捧的越高，越是不遗余力的宣传他，越是招人厌恶。有色眼镜和偏见是粉丝们和宣传团队亲手为鹿晗争取来的。,0.001048259
有鹿晗在这部电影绝对活不了这个演技看了一半就出来了！我妈叫我回家吃饭,0.962250759
我觉得挺好看的呀……,0.908352102
电影没有男主角,0.942706679
不知道如何想去看一下,0.43380339
选择演员上问题太大了。,0.906957855
在上海。原来，再逗逼的理由也是,0.080452932
鹿晗很努力的好不好？拍甜蜜暴击的时候不小心割伤了手指，立马发出杀猪般的嚎叫！导演立即喊停，争分夺秒送到医院，5个医生20多个护士早就等在门口，手术台上，医生长叹一口气：幸亏来得及时，如果在晚五分钟，伤口就他妈的愈合了！这么敬业的演员，你们还喷他,0.381236062
铁血军人形象不适合鹿晗,0.677737852
败笔选角鹿晗,0.55112607
这都什么年代了，还有人说lh是小鲜肉？是不是该反省下自身（没有作品）的问题了…,0.641674254
我觉得是因为导演编剧剧本问题+流量明星鹿晗,0.56211686
小鲜肉很难体现军人的威严，让电影整体不和谐，所以很难让中龄阶层人为电影买单。,0.911182681
之前到处评论下都是0809shbl现在rs满天飞,0.167240731
抵死，7含这恶心的就该抵制,0.780186017
看不懂这个操作，本来觉得某些粉很败路人缘，怎么导演和编剧都出来道歉了？真的觉得自己拍的不好，出来道歉，不是应该总结下自己失败的原因，如果只是单纯的公关，那这个片子，还是直接下架吧,0.01747741
我觉得挺好一张电影票也没多少钱就跟当初的爱五一样一面倒的吐槽实际上也没多差到哪去演员演技也没有那么差特效也没有特别差粉丝前期宣传是打的大了点可粉丝也没逼着你去看你可以吐槽剧情狗血演技欠缺基本的素质都没有的话就恶心了你是真的看了电影还是只是针对艺人的黑他呢？,0.875474983
票房这么惨还有这么多人看过可真是未解之谜呢。,0.984968547
最讨厌龙族幻想把龙族给毁了！能不能做游戏用点心！！,0.969553625
图五图六的小姐姐好好看,0.79331192
下次拍这种电影找有阳刚有血气的演员拍,0.933279412
不是我故意喷，客观评价，鹿某人主演的择天记就已经毁了原著，他碰上的导演和编剧，怎么就这么不靠谱。。。实在想不出来，鹿某人有什么代表作。或许是我孤陋寡闻。所以关于他的剧，基本上会忽略。。要不是微博热搜，我真的不知道上海堡垒这部电影。,0.710352255
不要再给他贡献票房了！,0.918556706
图八确定不是女生,0.597619766
emmm。其余都挺好。哈哈哈哈,0.966172063
这男主角太娘了怎么做军人,0.720832383
说是爱情片的到底看过电影吗，整部戏亲嘴的都没有吧。不至于说成科幻背景下的爱情戏吧,0.999823081
对演员发挥很稳定啊怪不了人家，不像编剧导演大家还是有过期待的。,0.987879927
上海堡垒不像评分那么低的，我和朋友看了都觉得可以，而且朋友还意犹未尽,0.840700245
我觉得lh的粉丝应该站90%的锅吧。片子再不好，应该也就普通烂不至于天天热搜的烂。现在烂得这么火热基本就是粉丝的锅。作为纯路人是完全不讨厌也完全不喜欢。但是非常讨厌那些头脑简单的粉丝,0.125311083
看评论说被人带了舆论导向…真的搞笑…豆瓣到这一刻有12.3万人看过…评分3.3分…除去粉丝打高分，黑粉打低分…那么请问剩下的都是没脑子被带着走的路人？现在的电影口碑都是路人贡献更多一点，粉丝和黑粉才占多少…不被多数路人喜欢的片子，就是烂片，有什么好洗…还搞阴谋论…,0.95947794
现在的明星打扮是男是女都分不清了严重影响下一代价值观,0.966311218
只想知道多少钱花在制作上，演员片酬是多少,0.875696643
别吐槽鹿晗演技了，这电影烂得还不足以谈论演技,0.990265695
一起承担吧。五十块钱也是辛辛苦苦的半天工资呢。,0.018533551
你还认为是鹿晗吗。真是醉了，借题发挥的一些人才是最恶毒的人,0.948730731
那当然了......江南是不是终于要醒悟了,0.862785669
网友不会以为这两位是在给咱们道歉吧？,0.061629456
很尴尬粉丝一有lh热搜就空瓶什么期待几号的电影..现在尴尬不,0.192772789
陆续道歉，这是新的营销手段吗？,0.770011281
怀疑是洗钱的烂片，建议调查,0.05670228
这个营销号是在乱引导网民吧放演员日常照是有毒？？！,0.944048284
可能是因为有洁癖，所以泥潭“偏爱”他～,0.765054584
其后那么遗憾，只因当时那么美。胡夏用细腻的歌声唱出了少年的遗憾。,0.999940097
大步一跨，整个泥潭都是我的,0.934495371
小泥人都这么好看！,0.71240684
四字互评,0.16707485
我又想起来了“这不是5吗”,0.324901518
你这影评，为了强行赞美这个电影，而去贬低别的电影。看了那么多影评，电影就算再乱，别的影评也是就事说事，也不会去攻击别的电影，没见过你这么没水平的,0.854536727
无所谓啊,0.356164384
如果当时许下最美承诺从此整片星空并肩走过这个世界需要顾忌太多你的眉头不应该紧锁,0.999720005
大概是对这土地爱得深沉,0.986646193
我觉得分手大师很好诶,0.978825121
可以换但请把名字也一起换了因为那就和奔跑吧一样，不叫跑男,0.077719088
姐妹，以后积分贴不要带上海堡垒的tag哦，净化组号召了。,0.310670251
